collection_id,competency_code
038c5e1e-e383-44a5-91ed-bcf2e1ba4b75,"[""K12.MA-MA3-MD-C.01""]"
038eb4e0-5c42-449c-b7c1-de1b0c61bf54,"[""K12.MA-MA3-MD-C.01""]"
0391a178-3bcb-4dba-8c0b-5725af013094,"[""K12.MA-MA3-MD-C.01""]"
03ab12cd-cf36-416e-bf28-174ccf7e2c81,"[""K12.MA-MA3-MD-C.01""]"
03ccd121-32bf-40de-b9c9-f9940b9532c8,"[""K12.MA-MA3-MD-C.01""]"
03d475d8-97bd-4db1-a1be-36b002c48ec1,"[""K12.MA-MA3-MD-C.01""]"
03db9808-f2cd-4536-8797-6cebd7acaa60,"[""K12.MA-MA3-MD-C.01""]"
03e48c2c-341a-4e3a-b277-c3ca7bf8b8a5,"[""K12.MA-MA3-MD-C.01""]"
03f8315d-a241-435c-9122-38ae172a988d,"[""K12.MA-MA3-MD-C.01""]"
0402e57c-763f-4e63-a7d7-25e0b7488cba,"[""K12.MA-MA3-MD-C.01""]"
0409bfda-5bf8-45d5-b932-dffd82e6fddb,"[""K12.MA-MA3-MD-C.01""]"
043357a0-5436-4046-bd11-b000ebd8c886,"[""K12.MA-MA3-MD-C.01""]"
0453772f-380d-4bb0-aaf5-fd71b293726a,"[""K12.MA-MA3-MD-C.01""]"
0453d90d-11e3-44ca-af4b-4b039a0e2ba4,"[""K12.MA-MA3-MD-C.01""]"
0462bb37-47b8-45f7-8f11-814569be8555,"[""K12.MA-MA3-MD-C.01""]"
04663c5a-82e9-4e57-a300-ac8c8f714b08,"[""K12.MA-MA3-MD-C.01""]"
0468d627-a5dc-426f-bdf8-3dcb11798bb3,"[""K12.MA-MA3-MD-C.01""]"
046a91f9-d658-4079-9e0b-ec3390e963cc,"[""K12.MA-MA3-MD-C.01""]"
0474cd46-07e3-4d92-9456-3ad47afd8ad6,"[""K12.MA-MA3-MD-C.01""]"
04754f0e-74cd-4aad-b53d-750591f610d8,"[""K12.MA-MA3-MD-C.01""]"
047bc600-9d58-4948-a609-dacd8dbd8e68,"[""K12.MA-MA3-MD-C.01""]"
048b8fa4-fda9-4cff-834c-d713b5af3793,"[""K12.MA-MA3-MD-C.01""]"
04991094-8693-4892-b366-e403bd72c234,"[""K12.MA-MA3-MD-C.01""]"
04b9d67f-03b3-4876-9524-c5e98067f953,"[""K12.MA-MA3-MD-C.01""]"
04ba7ec8-1960-44f0-b2f7-5b0149195879,"[""K12.MA-MA3-MD-C.01""]"
04bf77e1-eac5-46a3-a42e-7cc9a2b85b69,"[""K12.MA-MA3-MD-C.01""]"
04e804fb-ae93-4c76-ad8b-35a02705acc7,"[""K12.MA-MA3-MD-C.01""]"
0501fd33-5a58-4090-b958-3add227c16a0,"[""K12.MA-MA3-MD-C.01""]"
050b5435-6d2a-4cbd-b953-61bdf6363a28,"[""K12.MA-MA3-MD-C.01""]"
05101da4-2648-4aa0-b908-bff778382e93,"[""K12.MA-MA3-MD-C.01""]"
0516a240-b670-4fa7-9669-42547b17fc7f,"[""K12.MA-MA3-MD-C.01""]"
0525c410-e580-491e-9046-175f162667f8,"[""K12.MA-MA3-MD-C.01""]"
053d7780-ce01-4a89-9299-767c50d80776,"[""K12.MA-MA3-MD-C.01""]"
0542a15d-9f6b-4b41-980f-136e9e9d8778,"[""K12.MA-MA3-MD-C.01""]"
05550c44-e503-4fd8-87ca-7f4f85a6408a,"[""K12.MA-MA3-MD-C.01""]"
0556e29f-cbae-4b99-83b9-364bb2114178,"[""K12.MA-MA3-MD-C.01""]"
0559f683-d836-4fbd-8703-9a5aa6645086,"[""K12.MA-MA3-MD-C.01""]"
055a9a6d-9718-486e-a258-86842f2786c4,"[""K12.MA-MA3-MD-C.01""]"
056b559c-ea0c-4fee-8e05-60c5f9bba03b,"[""K12.MA-MA3-MD-C.01""]"
057173f1-b318-4544-92a8-6791efe3374d,"[""K12.MA-MA3-MD-C.01""]"
0594dda1-daf0-4cc5-895b-4416c67d5946,"[""K12.MA-MA3-MD-C.01""]"
05a4337a-f184-44b3-98f8-88d367181c86,"[""K12.MA-MA3-MD-C.01""]"
05a71826-065a-442e-88f4-87918bda40c5,"[""K12.MA-MA3-MD-C.01""]"
05a8696d-fce7-44f1-b1c1-8db516dba12c,"[""K12.MA-MA3-MD-C.01""]"
05b6ba12-ff62-4ac5-b257-2f4a85603c78,"[""K12.MA-MA3-MD-C.01""]"
05b71805-8409-493c-99e3-5e2c2f5238e0,"[""K12.MA-MA3-MD-C.01""]"
05b84c4e-19e9-4f41-8dce-bf2be9fe9f23,"[""K12.MA-MA3-MD-C.01""]"
05bad909-b721-45b5-99f5-f12cb6e5dc2c,"[""K12.MA-MA3-MD-C.01""]"
05c4ad89-fd0b-486d-bef8-495f55a02275,"[""K12.MA-MA3-MD-C.01""]"
05ea52de-76ce-42e5-a1f8-062222eb2bfb,"[""K12.MA-MA3-MD-C.01""]"
06274762-3e02-459f-815a-78d99c45dc8e,"[""K12.MA-MA3-MD-C.01""]"
062ea02d-4ee0-4443-a289-3f176998541b,"[""K12.MA-MA3-MD-C.01""]"
063634f6-1ac7-4d76-a2f8-005ce3bb8e19,"[""K12.MA-MA3-MD-C.01""]"
06440b3e-cfbd-4cb5-b980-300bbcc0a0cb,"[""K12.MA-MA3-MD-C.01""]"
06490293-6b89-4961-b3e3-c7288b7c43af,"[""K12.MA-MA3-MD-C.01""]"
064bcae8-ad3e-43f5-a287-06c5e9ed864f,"[""K12.MA-MA3-MD-C.01""]"
067cc2f4-4cff-4dfb-b07b-6b8b9103c27a,"[""K12.MA-MA3-MD-C.01""]"
06a190ad-dd96-44f3-a598-d9173f15cb1b,"[""K12.MA-MA3-MD-C.01""]"
06a279a9-a6b3-4d4e-9596-4d5c58e0ef0b,"[""K12.MA-MA3-MD-C.01""]"
06b322db-22d2-4ba2-b606-944f9e1dee71,"[""K12.MA-MA3-MD-C.01""]"
06b89c9e-7f13-4ec9-811f-5e1a04f4a6fe,"[""K12.MA-MA3-MD-C.01""]"
06c57c25-ab52-419a-b0d2-777c1fbf384d,"[""K12.MA-MA3-MD-C.01""]"
06cce6c6-69ed-4a31-acd8-963de88cec58,"[""K12.MA-MA3-MD-C.01""]"
06d56c28-f4a3-4977-92de-0ffd8299dd28,"[""K12.MA-MA3-MD-C.01""]"
06db966c-2f6d-4a3d-a0cd-0ba10168adc1,"[""K12.MA-MA3-MD-C.01""]"
06e168ad-f999-4345-a5cd-6c2676a7c897,"[""K12.MA-MA3-MD-C.01""]"
06f383e2-0a16-442a-b05a-89c2bf074d40,"[""K12.MA-MA3-MD-C.01""]"
06f7ff3e-32df-48d2-98c2-d74716e5613b,"[""K12.MA-MA3-MD-C.01""]"
06f934a0-91d0-4bd2-8629-a80e600b2825,"[""K12.MA-MA3-MD-C.01""]"
0700be57-92c3-4e4f-b022-3125f2bb31bd,"[""K12.MA-MA3-MD-C.01""]"
070ca5d3-d38e-4220-9a31-4debea611633,"[""K12.MA-MA3-MD-C.01""]"
070f7f77-ae88-4388-8607-63fc4feb699b,"[""K12.MA-MA3-MD-C.01""]"
071c3eee-ff7a-4957-8eda-aa3ed3d302f1,"[""K12.MA-MA3-MD-C.01""]"
072a1c53-7afc-4b59-b0a2-0e9d83aa287e,"[""K12.MA-MA3-MD-C.01""]"
0732cfe5-39d3-4394-85af-3160ab17ad64,"[""K12.MA-MA3-MD-C.01""]"
073aefb1-6309-45b1-b3fb-ce7ea8a11fe3,"[""K12.MA-MA3-MD-C.01""]"
07483a27-d27d-4b5c-8260-4803fb38d633,"[""K12.MA-MA3-MD-C.01""]"
075782e2-0499-46d1-a0fe-0150bcfaf88c,"[""K12.MA-MA3-MD-C.01""]"
0769a85a-35a3-4392-b145-1b54831cf040,"[""K12.MA-MA3-MD-C.01""]"
07746d91-c7c4-45a1-bdd4-cb6e7c79833f,"[""K12.MA-MA3-MD-C.01""]"
0778c2b8-a858-448a-9a48-ea1b9bdb71c6,"[""K12.MA-MA3-MD-C.01""]"
0782d006-3358-4d57-b8a3-5c4476bc70c5,"[""K12.MA-MA3-MD-C.01""]"
079dd53b-0934-4363-8277-984b2226f15d,"[""K12.MA-MA3-MD-C.01""]"
07a34ae2-0907-424f-81c0-ccb0c64e330b,"[""K12.MA-MA3-MD-C.01""]"
07a853c4-b3a4-42ac-b4f5-f54293b21215,"[""K12.MA-MA3-MD-C.01""]"
07a9c4e3-38bd-4685-9b10-bead4e4d63ab,"[""K12.MA-MA3-MD-C.01""]"
07bb1bf8-e663-4496-9e89-2f6d04d10701,"[""K12.MA-MA3-MD-C.01""]"
07d9316d-27c2-49bf-af68-1a698414bb84,"[""K12.MA-MA3-MD-C.01""]"
07dbec07-1e73-40e0-a71c-78350b208045,"[""K12.MA-MA3-MD-C.01""]"
00092b69-da6d-4d08-a710-850f53320852,"[""K12.MA-MA3-MD-C.01""]"
003254dd-cf51-4bf2-8942-a1ff6d968378,"[""K12.MA-MA3-MD-C.01""]"
0033738b-4b26-489c-ae9c-099df2d4465e,"[""K12.MA-MA3-MD-C.01""]"
00495626-c2e0-405f-9dfe-dfe2a2719d5d,"[""K12.MA-MA3-MD-C.01""]"
006e88b4-6515-4f5a-8d6a-343ab1564116,"[""K12.MA-MA3-MD-C.01""]"
00a0a71b-c351-45af-989c-4ef812e8b918,"[""K12.MA-MA3-MD-C.01""]"
00a15758-5a83-4722-aba9-8032cf97dbc4,"[""K12.MA-MA3-MD-C.01""]"
00be09b8-c1f4-4e8a-886f-ab2fdb39a1d7,"[""K12.MA-MA3-MD-C.01""]"
00c62bdd-749c-4b11-8a13-e9c115f19f4e,"[""K12.MA-MA3-MD-C.01""]"
00d3dd1b-621f-49f7-9b27-1cf75bb5c42e,"[""K12.MA-MA3-MD-C.01""]"
00eb0f26-9fb9-4b74-b65b-bae0ca1c7afb,"[""K12.MA-MA3-MD-C.01""]"
00ee3b1b-9cad-4e0c-8947-79dea441007d,"[""K12.MA-MA3-MD-C.01""]"
00f45812-6622-43cf-8498-cabfc2bb2d55,"[""K12.MA-MA3-MD-C.01""]"
00fa7928-1c36-4af0-9d2c-844fa63c9b5b,"[""K12.MA-MA3-MD-C.01""]"
0103a5c6-d01c-4965-8192-f5140f55a843,"[""K12.MA-MA3-MD-C.01""]"
0104021c-eb69-48d7-842c-ea7ae8db3687,"[""K12.MA-MA3-MD-C.01""]"
0108d529-1b3a-4eae-8c93-56097d2c6285,"[""K12.MA-MA3-MD-C.01""]"
010cc70e-db0d-4b14-92c4-02820c567ded,"[""K12.MA-MA3-MD-C.01""]"
07f8bf79-1216-495d-b064-f70062a62fae,"[""K12.MA-MA3-MD-C.01""]"
07fafa6e-3e3f-4655-8636-a33bc47138af,"[""K12.MA-MA3-MD-C.01""]"
08003048-2bf5-4f52-a505-d631eb72bcc8,"[""K12.MA-MA3-MD-C.01""]"
080b8f9b-ffa6-445d-994e-5590eee43e47,"[""K12.MA-MA3-MD-C.01""]"
080f12a1-8b05-4597-86dc-870096155b32,"[""K12.MA-MA3-MD-C.01""]"
080feea9-d85e-4778-9590-d81fa31251e4,"[""K12.MA-MA3-MD-C.01""]"
082409e1-d516-4f47-99b9-d8c0d359625a,"[""K12.MA-MA3-MD-C.01""]"
083d7d30-2c97-498a-b464-b39e6c3fc540,"[""K12.MA-MA3-MD-C.01""]"
08444cbd-bea5-4101-a77a-cfe69a3f44c6,"[""K12.MA-MA3-MD-C.01""]"
084a1d33-9638-428d-b317-e34a0182bbb8,"[""K12.MA-MA3-MD-C.01""]"
084ea46f-26a3-49cd-b00a-c461cd1e6fd5,"[""K12.MA-MA3-MD-C.01""]"
0852660d-852c-45fe-8518-f98644a35a34,"[""K12.MA-MA3-MD-C.01""]"
086bae5c-8f88-4dc7-83f3-b87c5240e0f3,"[""K12.MA-MA3-MD-C.01""]"
086f124d-635b-4a06-8b0f-2725ddc41520,"[""K12.MA-MA3-MD-C.01""]"
08723c89-eeee-462e-b86f-0c1d7ac821f9,"[""K12.MA-MA3-MD-C.01""]"
08839e28-fa7d-4ae7-8482-af85de3ca521,"[""K12.MA-MA3-MD-C.01""]"
0889d2f9-7c0b-401c-9d02-71ed46d91285,"[""K12.MA-MA3-MD-C.01""]"
08992dc7-70da-4502-b1f5-bfa6121d0f4c,"[""K12.MA-MA3-MD-C.01""]"
089e7962-c919-4ceb-9812-c47a9b350250,"[""K12.MA-MA3-MD-C.01""]"
08a0261c-0c3e-4998-a7f7-d9df44b90300,"[""K12.MA-MA3-MD-C.01""]"
08b4026e-fcd8-470f-b742-af893eff9e88,"[""K12.MA-MA3-MD-C.01""]"
08b8ce36-de62-4b70-a997-173d79772c4e,"[""K12.MA-MA3-MD-C.01""]"
08e61c37-3160-4021-8fd7-374ebaf4eab9,"[""K12.MA-MA3-MD-C.01""]"
08e6a87c-8f96-47bb-b4b0-7b3d3182a82b,"[""K12.MA-MA3-MD-C.01""]"
091d6afb-5904-4ed2-bf39-4cab583b7343,"[""K12.MA-MA3-MD-C.01""]"
0921e797-0d70-4136-a208-14a0d2ea033b,"[""K12.MA-MA3-MD-C.01""]"
09248f0b-e37c-454f-ac07-3af9aca46af1,"[""K12.MA-MA3-MD-C.01""]"
0935cee8-958f-4235-9f46-f9d67d10d361,"[""K12.MA-MA3-MD-C.01""]"
093fa914-2ca6-499f-9b5a-82e16b20b26b,"[""K12.MA-MA3-MD-C.01""]"
0945d12e-187d-4392-af15-1b4311f9594d,"[""K12.MA-MA3-MD-C.01""]"
094ce91d-554b-43fc-af96-c39142bd2c64,"[""K12.MA-MA3-MD-C.01""]"
094e43c3-721d-43b0-b752-ba903b0e34cb,"[""K12.MA-MA3-MD-C.01""]"
096304b8-b8a5-4bab-8b3d-83abb7c580d4,"[""K12.MA-MA3-MD-C.01""]"
09732144-5c36-402c-b212-68b814bb6683,"[""K12.MA-MA3-MD-C.01""]"
0978d8f6-a8be-46ec-99bd-46b84cf36048,"[""K12.MA-MA3-MD-C.01""]"
098b9301-2ea3-4934-9bcf-82603dfed7ab,"[""K12.MA-MA3-MD-C.01""]"
09a34f7b-39ad-426e-81d4-7d6aaceeb178,"[""K12.MA-MA3-MD-C.01""]"
