"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.102040812677267,0.43601895988835,0.189573461128072,0.09478672985782,0.383886258466549,0.0142180094786729,0.469194315338587,0.227488151658768,0
-0.00813835198372326,0.451776649594912,0.48118006170463,0.00101729399796541,0.19938962414694,0,0.191251271860039,0,0
0.00506970849176169,0.428390367553866,0.333333333333333,-0.00380228136882127,0.367553866105992,0,0.394169835234474,0,0
0.229357796524643,0.311926607691914,0.311926607350144,0.130434811115265,0.275229360532323,0.0642201834862386,0.348623855398336,0.293577981651376,0
0.0311850311850312,0.16008316008316,0.266112266112266,-0.00415800415800416,0.171428570293245,0,0.162162162162162,0,0
0.212121212121212,0.606060606060606,0.484848484848485,0.121212121212121,0.575757575757576,0.050000011920929,0.696969696969697,0.0606060606060606,0
0.0321888406900889,0.111587982960525,0.152360515085413,0.03433476343687,0.0557939914482858,0,0.153846153846154,0.0257510729613734,0
0.268518522933677,0.324074076281654,0.300925927995532,0.101851854059431,0.277777776673988,0.0185185185185185,0.38425925705168,0.0799999952316285,0
0.608108109517677,0.189189189189189,0.189189189189189,0.0405405389296042,0.108108108309475,0.189189189189189,0.202702702702703,0.0270270286379634,0
