"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.102040812677267,0.412322277423895,0.255924171463573,0.104265402843602,0.322274880669128,0,0.43601895988835,0.255924170616114,0
-0.00101729399796541,0.446700507462932,0.490335707686319,0.00101729399796541,0.103763987944061,0,0.312309256708391,0,0
0.0126742712294043,0.376425855513308,0.369047619047619,0,0.14068441068416,0,0.38529784552498,0,0
0.284403668084276,0.321100919618519,0.302752295765308,0.130434811115265,0.165137615499147,0.036697247706422,0.302752295765308,0.348623853211009,0
0.0582120582120582,0.153846153846154,0.322245322245322,0,0.152380951245626,0,0.158004158004158,0,0
0.0909090909090909,0.606060606060606,0.545454545454545,0.0909090909090908,0.454545454545455,0.050000011920929,0.575757575757576,0.0909090909090908,0
0.0407725321888412,0.0879828330017466,0.169527897059662,0.00429184549356226,0.0343347639804745,0,0,0.0171673819742489,0
0.268518520726098,0.305555556659345,0.185185184081396,0.0787037037037037,0.226851851851852,0,0.328703703703704,0.0600000071525574,0
0.229729730535198,0.189189189189189,0.189189189189189,0.13513512869139,0,0.189189189189189,0.175675675675676,0.0270270286379634,0
