collection_id,competency_code
0497b8bc-46bc-4a17-a9a4-25a251b6d729,"[""K12.MA-A1-NQ-Q.A.01""]"
049ade83-b311-4796-bb30-9ec7531c6179,"[""K12.MA-A1-NQ-Q.A.01""]"
005eb7b5-0b4a-4fe9-9828-7a47e421e99f,"[""K12.MA-A1-NQ-Q.A.02""]"
049bca43-4af3-4852-9483-076bb7e2b267,"[""K12.MA-A1-NQ-Q.A.01""]"
049f9de9-3c11-4e43-b564-5758772133a0,"[""K12.MA-A1-NQ-Q.A.01""]"
04b1f0eb-3b96-4267-868a-e825c7d41ee2,"[""K12.MA-A1-NQ-Q.A.01""]"
0527caee-1201-448e-a443-26b3ce20c98d,"[""K12.MA-A1-NQ-Q.A.01""]"
0546b23d-c7e7-4b8e-a1c7-63b407e4ecbb,"[""K12.MA-A1-NQ-Q.A.01""]"
05507945-9560-43a2-afc0-180533d3eca5,"[""K12.MA-A1-NQ-Q.A.01""]"
05635c9b-c65d-4a90-a7a8-369415714ad2,"[""K12.MA-A1-NQ-Q.A.01""]"
05811564-a4bd-475c-8a8c-69a0f6d9c3ad,"[""K12.MA-A1-NQ-Q.A.01""]"
0581300b-7d4a-4f92-a705-6bf858c21cbe,"[""K12.MA-A1-NQ-Q.A.01""]"
05b62766-b872-4baa-a4f7-2279d52d25b2,"[""K12.MA-A1-NQ-Q.A.01""]"
05b64350-38c7-434b-b6d0-f4bf3ed2c028,"[""K12.MA-A1-NQ-Q.A.01""]"
05b7b548-b0c9-4234-81f9-891237f09ab7,"[""K12.MA-A1-NQ-Q.A.01""]"
05c72e95-c75e-46f2-aa90-3345809b6384,"[""K12.MA-A1-NQ-Q.A.01""]"
05dcaef1-60de-4514-84f0-2d2fb7e17ade,"[""K12.MA-A1-NQ-Q.A.01""]"
05f8d647-1104-49aa-94b1-9ffb6760bc99,"[""K12.MA-A1-NQ-Q.A.01""]"
05febbe6-37aa-4aab-bd41-b82f4ce44a2f,"[""K12.MA-A1-NQ-Q.A.01""]"
060292e8-d20f-4a78-86e4-b847956b1d40,"[""K12.MA-A1-NQ-Q.A.01""]"
060aacb7-5d3f-4d48-8d83-a69879ca727f,"[""K12.MA-A1-NQ-Q.A.01""]"
060c4cd7-f5c2-4d3f-bed2-8cc959d53fb6,"[""K12.MA-A1-NQ-Q.A.01""]"
0666a3de-27d6-4daa-b4e9-3d7e93335db6,"[""K12.MA-A1-NQ-Q.A.01""]"
067a0011-944c-4778-ae4f-9d3523a68c36,"[""K12.MA-A1-NQ-Q.A.01""]"
00613567-f153-4cf8-b86f-efb2427ce831,"[""K12.MA-A1-NQ-Q.A.02""]"
06ae2859-59f7-49ea-9ec3-c2860408f301,"[""K12.MA-A1-NQ-Q.A.01""]"
