user_id,collection_id,competency_code
0381753c-6ae0-451d-9c62-3d861a73a62b,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01
0381753c-6ae0-451d-9c62-3d861a73a62b,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01
0381753c-6ae0-451d-9c62-3d861a73a62b,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.02
0381753c-6ae0-451d-9c62-3d861a73a62b,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.01
0381753c-6ae0-451d-9c62-3d861a73a62b,7c3705ea-d10b-4492-b151-1817510bee64,K12.MA-MA8-EE-C.01
0381753c-6ae0-451d-9c62-3d861a73a62b,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01
0381753c-6ae0-451d-9c62-3d861a73a62b,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.02
0381753c-6ae0-451d-9c62-3d861a73a62b,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.01
03968568-e96b-45a7-9649-26f1d06d6f3c,f0435ef3-b218-47f2-a464-d03f37911cc8,K12.MA-MA8-EE-C.01
0635a8a8-43bd-4238-b578-2256fdb47e14,db5f629b-c3a2-4bd3-bc8e-54a135744aed,K12.MA-MA8-EE-C.01
0635a8a8-43bd-4238-b578-2256fdb47e14,f8e68eea-348c-45bf-8f4e-38dd9a803d0e,K12.MA-MA8-EE-C.01
0635a8a8-43bd-4238-b578-2256fdb47e14,f8e68eea-348c-45bf-8f4e-38dd9a803d0e,K12.MA-MA8-EE-C.01.02
0650c3f5-b3a3-41c7-8ef4-90951264be36,c5f7b9ce-c7ce-47fc-b33f-e9cd100c18cb,K12.MA-MA8-EE-C.01
0650c3f5-b3a3-41c7-8ef4-90951264be36,f0435ef3-b218-47f2-a464-d03f37911cc8,K12.MA-MA8-EE-C.01
